시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집,이동인구수,인구밀집도,주택유형별,주택규모별,ratio
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,0,1,79.527
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,0,2,81.537
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,0,3,82.698
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,0,4,83.883
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,0,5,84.603
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,1,1,92.185
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,1,2,92.624
2017.01,11,0.84,59.4,97.57,14189.0,77.6,263344.0,90.5,1933.2,6226.0,-2518.0,16095.8,1,3,92.284
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,0,1,79.604
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,0,2,81.601
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,0,3,82.817
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,0,4,83.887
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,0,5,84.55
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,1,1,92.209
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,1,2,92.652
2017.02,11,0.83,59.7,97.24,14180.0,77.792,263610.0,90.6,1938.0,6207.833,-1548.0,16086.458,1,3,92.339
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,0,1,79.746
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,0,2,81.739
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,0,3,83.01
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,0,4,83.974
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,0,5,84.688
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,1,1,92.285
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,1,2,92.747
2017.03,11,0.82,59.7,96.91,14171.0,77.983,263876.0,90.7,1942.8,6189.667,-4699.0,16077.117,1,3,92.436
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,0,1,80.054
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,0,2,81.93
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,0,3,83.265
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,0,4,84.126
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,0,5,84.892
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,1,1,92.439
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,1,2,92.905
2017.04,11,0.82,59.9,96.58,14162.0,78.175,264141.0,90.7,1947.6,6171.5,-6375.0,16067.775,1,3,92.579
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,0,1,80.515
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,0,2,82.292
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,0,3,83.768
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,0,4,84.318
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,0,5,85.192
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,1,1,92.641
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,1,2,93.137
2017.05,11,0.81,60.5,96.25,14153.0,78.367,264407.0,90.8,1952.4,6153.333,-6590.0,16058.433,1,3,92.776
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,0,1,81.378
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,0,2,83.104
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,0,3,85.012
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,0,4,84.972
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,0,5,85.866
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,1,1,92.914
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,1,2,93.389
2017.06,11,0.8,60.8,95.92,14144.0,78.558,264673.0,90.9,1957.2,6135.167,-6045.0,16049.092,1,3,92.992
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,0,1,81.974
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,0,2,83.464
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,0,3,85.325
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,0,4,85.227
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,0,5,86.128
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,1,1,93.17
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,1,2,93.617
2017.07,11,0.8,61.0,95.59,14134.0,78.75,264938.0,91.0,1962.0,6117.0,-8243.0,16039.75,1,3,93.254
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,0,1,82.599
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,0,2,83.96
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,0,3,85.856
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,0,4,85.552
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,0,5,86.446
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,1,1,93.337
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,1,2,93.813
2017.08,11,0.79,60.6,95.26,14125.0,78.942,265204.0,91.0,1966.8,6098.833,-8991.0,16030.408,1,3,93.323
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,0,1,82.583
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,0,2,83.963
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,0,3,85.853
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,0,4,85.557
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,0,5,86.393
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,1,1,93.429
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,1,2,93.889
2017.09,11,0.79,60.4,94.93,14116.0,79.133,265470.0,91.1,1971.6,6080.667,-13331.0,16021.067,1,3,93.375
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,0,1,82.786
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,0,2,84.209
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,0,3,86.12
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,0,4,85.728
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,0,5,86.527
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,1,1,93.589
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,1,2,94.053
2017.1,11,0.78,60.4,94.6,14107.0,79.325,265736.0,91.2,1976.4,6062.5,-10741.0,16011.725,1,3,93.473
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,0,92.233
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,1,83.06
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,2,84.642
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,3,86.616
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,4,85.985
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,0,5,86.92
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,1,0,93.097
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,1,1,93.86
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,1,2,94.253
2017.11,11,0.77,60.3,94.27,14098.0,79.517,266002.0,91.2,1981.2,6044.333,-14687.0,16002.383,1,3,93.707
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,0,92.691
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,1,83.645
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,2,85.384
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,3,87.655
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,4,86.768
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,0,5,87.88
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,1,0,93.37
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,1,1,94.077
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,1,2,94.416
2017.12,11,0.77,59.9,93.94,14089.0,79.708,266267.0,91.3,1986.0,6026.167,-14718.0,15993.042,1,3,93.892
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,0,93.368
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,1,84.717
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,2,86.544
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,3,89.215
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,4,87.982
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,0,5,89.501
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,1,0,93.65
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,1,1,94.289
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,1,2,94.694
2018.01,11,0.76,59.8,93.61,14080.0,79.9,266533.0,91.4,1990.8,6008.0,-7155.0,15983.7,1,3,94.123
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,0,94.027
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,1,85.842
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,2,87.749
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,3,90.62
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,4,89.377
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,0,5,91.055
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,1,0,94.128
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,1,1,94.6
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,1,2,94.995
2018.02,11,0.76,59.3,93.291,14077.0,79.908,267994.0,91.5,1996.4,5982.167,-7234.0,15978.967,1,3,94.582
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,0,94.412
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,1,86.52
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,2,88.465
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,3,91.342
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,4,90.084
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,0,5,91.632
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,1,0,94.378
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,1,1,94.795
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,1,2,95.244
2018.03,11,0.75,59.6,92.972,14074.0,79.917,269456.0,91.5,2002.0,5956.333,-7978.0,15974.233,1,3,94.891
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,0,94.791
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,1,86.767
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,2,88.911
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,3,91.544
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,4,90.346
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,0,5,91.739
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,1,0,94.554
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,1,1,94.943
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,1,2,95.452
2018.04,11,0.75,59.7,92.653,14071.0,79.925,270917.0,91.6,2007.6,5930.5,-10067.0,15969.5,1,3,95.042
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,0,94.768
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,1,86.953
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,2,89.16
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,3,91.739
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,4,90.589
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,0,5,91.69
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,1,0,94.677
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,1,1,95.047
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,1,2,95.584
2018.05,11,0.75,59.7,92.333,14068.0,79.933,272378.0,91.7,2013.2,5904.667,-11298.0,15964.767,1,3,95.173
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,0,94.647
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,1,87.221
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,2,89.378
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,3,91.782
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,4,90.784
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,0,5,91.626
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,1,0,94.876
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,1,1,95.208
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,1,2,95.73
2018.06,11,0.74,60.1,92.014,14065.0,79.942,273839.0,91.7,2018.8,5878.833,-8522.0,15960.033,1,3,95.326
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,0,94.982
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,1,87.503
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,2,89.753
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,3,91.865
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,4,91.057
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,0,5,91.556
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,1,0,95.127
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,1,1,95.413
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,1,2,95.962
2018.07,11,0.74,59.9,91.695,14062.0,79.95,275300.0,91.8,2024.4,5853.0,-9401.0,15955.3,1,3,95.479
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,0,95.158
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,1,88.262
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,2,90.614
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,3,92.426
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,4,91.818
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,0,5,91.876
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,1,0,95.439
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,1,1,95.728
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,1,2,96.269
2018.08,11,0.74,59.5,91.376,14059.0,79.958,276762.0,91.9,2030.0,5827.167,-8968.0,15950.567,1,3,95.891
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,0,96.159
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,1,89.998
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,2,92.37
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,3,94.038
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,4,93.458
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,0,5,93.292
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,1,0,95.865
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,1,1,96.092
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,1,2,96.595
2018.09,11,0.73,59.3,91.057,14056.0,79.967,278223.0,91.9,2035.6,5801.333,-7961.0,15945.833,1,3,96.326
2018.1,11,0.73,59.4,90.737,14053.0,79.975,279684.0,92.0,2041.2,5775.5,-10707.0,15941.1,0,0,96.705
2018.1,11,0.73,59.4,90.737,14053.0,79.975,279684.0,92.0,2041.2,5775.5,-10707.0,15941.1,0,1,90.605
2018.1,11,0.73,59.4,90.737,14053.0,79.975,279684.0,92.0,2041.2,5775.5,-10707.0,15941.1,0,2,92.876
2018.1,11,0.73,59.4,90.737,14053.0,79.975,279684.0,92.0,2041.2,5775.5,-10707.0,15941.1,0,3,94.536
