시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집,이동인구수,인구밀집도,주택유형별,주택규모별,ratio
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,0,96.594
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,1,92.39
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,2,94.43
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,3,95.603
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,4,95.178
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,5,94.164
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,0,97.141
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,1,97.129
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,2,97.55
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,3,97.308
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,0,97.142
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,1,93.752
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,2,95.525
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,3,96.569
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,4,96.004
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,5,95.018
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,0,97.257
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,1,97.297
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,2,97.682
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,3,97.462
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,0,97.426
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,1,94.527
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,2,96.031
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,3,96.814
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,4,96.405
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,5,95.33
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,0,97.465
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,1,97.546
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,2,97.901
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,3,97.608
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,0,97.658
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,1,94.923
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,2,96.322
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,3,96.922
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,4,96.584
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,5,95.502
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,0,97.643
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,1,97.743
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,2,98.072
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,3,97.748
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,0,97.682
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,1,95.125
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,2,96.411
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,3,97.055
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,4,96.644
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,5,95.57
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,0,97.798
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,1,97.904
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,2,98.178
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,3,97.875
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,0,97.746
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,1,95.315
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,2,96.513
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,3,97.102
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,4,96.722
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,0,5,95.644
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,1,0,97.992
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,1,1,98.069
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,1,2,98.33
2020.11,11,0.63,59.8,88.502,13840.0,80.417,281661.0,93.0,164.2,5102.5,-9486.0,15681.583,1,3,98.022
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,0,97.909
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,1,95.62
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,2,96.818
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,3,97.344
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,4,96.941
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,0,5,95.886
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,1,0,98.189
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,1,1,98.276
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,1,2,98.479
2020.12,11,0.63,58.8,88.561,13824.0,80.958,282506.0,93.1,165.5,5075.75,-11134.0,15665.842,1,3,98.206
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,0,98.109
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,1,96.111
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,2,97.195
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,3,97.649
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,4,97.275
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,0,5,96.351
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,1,0,98.605
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,1,1,98.68
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,1,2,98.832
2021.01,11,0.63,57.3,88.62,13809.0,81.5,283350.0,93.2,166.8,5049.0,-10440.0,15650.1,1,3,98.689
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,0,98.629
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,1,96.915
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,2,97.843
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,3,98.196
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,4,97.896
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,0,5,96.973
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,1,0,98.94
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,1,1,98.956
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,1,2,99.051
2021.02,11,0.62,57.9,88.44,13859.0,81.733,283233.0,93.1,166.3,5020.917,-9415.0,15642.65,1,3,98.937
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,0,98.851
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,1,97.556
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,2,98.305
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,3,98.572
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,4,98.358
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,0,5,97.335
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,1,0,99.127
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,1,1,99.187
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,1,2,99.28
2021.03,11,0.62,59.1,88.26,13910.0,81.967,283116.0,93.0,165.8,4992.833,-6216.0,15635.2,1,3,99.104
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,0,99.112
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,1,98.102
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,2,98.676
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,3,99.013
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,4,98.764
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,0,5,97.869
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,1,0,99.299
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,1,1,99.41
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,1,2,99.495
2021.04,11,0.62,59.2,88.08,13960.0,82.2,282999.0,92.9,165.3,4964.75,-9738.0,15627.75,1,3,99.306
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,0,99.431
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,1,98.711
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,2,99.114
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,3,99.315
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,4,99.212
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,0,5,98.551
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,1,0,99.574
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,1,1,99.665
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,1,2,99.668
2021.05,11,0.61,59.6,87.9,14011.0,82.433,282882.0,92.8,164.8,4936.667,-8309.0,15620.3,1,3,99.514
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,0,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,1,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,2,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,3,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,4,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,0,5,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,1,0,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,1,1,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,1,2,100.0
2021.06,11,0.61,59.7,87.72,14061.0,82.667,282765.0,92.7,164.3,4908.583,-8288.0,15612.85,1,3,100.0
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,0,100.76
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,1,101.014
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,2,100.71
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,3,100.976
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,4,100.758
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,0,5,100.739
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,1,0,100.352
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,1,1,100.292
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,1,2,100.292
2021.07,11,0.61,59.6,87.54,14112.0,82.9,282648.0,92.6,163.8,4880.5,-8429.0,15605.4,1,3,100.108
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,0,101.771
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,1,102.149
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,2,101.64
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,3,101.683
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,4,101.464
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,0,5,101.329
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,1,0,100.674
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,1,1,100.655
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,1,2,100.633
2021.08,11,0.61,59.2,87.36,14162.0,83.133,282530.0,92.5,163.3,4852.417,-8117.0,15597.95,1,3,100.338
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,0,102.686
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,1,103.198
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,2,102.537
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,3,102.628
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,4,102.145
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,0,5,102.299
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,1,0,101.096
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,1,1,101.092
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,1,2,101.109
2021.09,11,0.6,59.7,87.18,14212.0,83.367,282413.0,92.4,162.8,4824.333,-8119.0,15590.5,1,3,100.76
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,0,103.629
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,1,104.17
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,2,103.383
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,3,103.241
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,4,102.858
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,0,5,102.966
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,1,0,101.624
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,1,1,101.707
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,1,2,101.649
2021.1,11,0.6,59.5,87.0,14263.0,83.6,282296.0,92.3,162.3,4796.25,-9389.0,15583.05,1,3,101.295
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,0,104.335
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,1,104.79
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,2,104.018
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,3,103.892
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,4,103.381
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,0,5,103.608
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,1,0,102.081
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,1,1,102.148
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,1,2,102.274
2021.11,11,0.6,59.9,86.82,14313.0,83.833,282179.0,92.2,161.8,4768.167,-10554.0,15575.6,1,3,101.832
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,0,104.555
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,1,105.06
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,2,104.25
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,3,104.036
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,4,103.723
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,0,5,103.885
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,1,0,102.302
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,1,1,102.497
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,1,2,102.479
2021.12,11,0.6,60.2,86.64,14364.0,84.067,282062.0,92.1,161.3,4740.083,-9229.0,15568.15,1,3,102.061
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,0,104.426
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,1,105.007
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,2,104.284
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,3,104.212
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,4,103.743
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,0,5,103.908
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,1,0,102.299
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,1,1,102.547
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,1,2,102.468
2022.01,11,0.59,59.0,86.46,14414.0,84.3,281945.0,92.0,160.8,4712.0,-2408.0,15560.7,1,3,102.097
