"시점","행정구역별",데이터
"2018.02","대전광역시",70.5
"2018.02","울산광역시",97.7
"2018.02","세종특별자치시",67.9
"2018.02","경기도",78.9
"2018.02","강원특별자치도",105.3
"2018.02","충청북도",101.4
"2018.02","충청남도",96.0
"2018.02","전북특별자치도",101.1
"2018.02","전라남도",95.9
"2018.02","경상북도",104.6
"2018.02","경상남도",105.6
"2018.02","제주특별자치도",99.6
"2018.03","서울특별시",88.9
"2018.03","부산광역시",90.7
"2018.03","대구광역시",84.4
"2018.03","인천광역시",80.5
"2018.03","광주광역시",92.5
"2018.03","대전광역시",70.5
"2018.03","울산광역시",97.3
"2018.03","세종특별자치시",68.0
"2018.03","경기도",79.0
"2018.03","강원특별자치도",105.3
"2018.03","충청북도",101.2
"2018.03","충청남도",95.5
"2018.03","전북특별자치도",100.9
"2018.03","전라남도",96.1
"2018.03","경상북도",104.3
"2018.03","경상남도",105.1
"2018.03","제주특별자치도",99.7
"2018.04","서울특별시",89.2
"2018.04","부산광역시",90.5
"2018.04","대구광역시",84.6
"2018.04","인천광역시",80.5
"2018.04","광주광역시",92.7
"2018.04","대전광역시",70.6
"2018.04","울산광역시",96.7
"2018.04","세종특별자치시",68.2
"2018.04","경기도",79.1
"2018.04","강원특별자치도",105.1
"2018.04","충청북도",100.6
"2018.04","충청남도",95.0
"2018.04","전북특별자치도",100.8
"2018.04","전라남도",96.2
"2018.04","경상북도",103.8
"2018.04","경상남도",104.5
"2018.04","제주특별자치도",99.3
"2018.05","서울특별시",89.4
"2018.05","부산광역시",90.2
"2018.05","대구광역시",84.8
"2018.05","인천광역시",80.4
"2018.05","광주광역시",92.9
"2018.05","대전광역시",70.5
"2018.05","울산광역시",95.7
"2018.05","세종특별자치시",68.3
"2018.05","경기도",79.1
"2018.05","강원특별자치도",104.6
"2018.05","충청북도",100.0
"2018.05","충청남도",94.5
"2018.05","전북특별자치도",100.5
"2018.05","전라남도",96.2
"2018.05","경상북도",103.3
"2018.05","경상남도",103.5
"2018.05","제주특별자치도",99.0
"2018.06","서울특별시",89.6
"2018.06","부산광역시",89.9
"2018.06","대구광역시",84.9
"2018.06","인천광역시",80.4
"2018.06","광주광역시",92.9
"2018.06","대전광역시",70.5
"2018.06","울산광역시",94.9
"2018.06","세종특별자치시",68.4
"2018.06","경기도",79.1
"2018.06","강원특별자치도",104.0
"2018.06","충청북도",99.5
"2018.06","충청남도",94.1
"2018.06","전북특별자치도",100.2
"2018.06","전라남도",96.2
"2018.06","경상북도",102.8
"2018.06","경상남도",102.7
"2018.06","제주특별자치도",98.9
"2018.07","서울특별시",89.9
"2018.07","부산광역시",89.6
"2018.07","대구광역시",85.0
"2018.07","인천광역시",80.3
"2018.07","광주광역시",93.1
"2018.07","대전광역시",70.5
"2018.07","울산광역시",93.9
"2018.07","세종특별자치시",68.6
"2018.07","경기도",79.0
"2018.07","강원특별자치도",103.5
"2018.07","충청북도",99.0
"2018.07","충청남도",93.8
"2018.07","전북특별자치도",99.9
"2018.07","전라남도",96.2
"2018.07","경상북도",102.4
"2018.07","경상남도",101.8
"2018.07","제주특별자치도",98.8
"2018.08","서울특별시",90.7
"2018.08","부산광역시",89.2
"2018.08","대구광역시",85.2
"2018.08","인천광역시",80.0
"2018.08","광주광역시",93.3
"2018.08","대전광역시",70.5
"2018.08","울산광역시",92.8
"2018.08","세종특별자치시",68.6
"2018.08","경기도",79.0
"2018.08","강원특별자치도",102.9
"2018.08","충청북도",98.4
"2018.08","충청남도",93.3
"2018.08","전북특별자치도",99.7
"2018.08","전라남도",96.4
"2018.08","경상북도",101.7
"2018.08","경상남도",100.7
"2018.08","제주특별자치도",98.1
"2018.09","서울특별시",92.3
"2018.09","부산광역시",88.9
"2018.09","대구광역시",85.4
"2018.09","인천광역시",79.9
"2018.09","광주광역시",93.9
"2018.09","대전광역시",70.6
"2018.09","울산광역시",92.0
"2018.09","세종특별자치시",68.4
"2018.09","경기도",79.4
"2018.09","강원특별자치도",102.4
"2018.09","충청북도",97.9
"2018.09","충청남도",93.2
"2018.09","전북특별자치도",99.6
"2018.09","전라남도",96.5
"2018.09","경상북도",101.1
"2018.09","경상남도",99.7
"2018.09","제주특별자치도",97.8
"2018.10","서울특별시",92.9
"2018.10","부산광역시",88.7
"2018.10","대구광역시",85.9
"2018.10","인천광역시",80.0
"2018.10","광주광역시",94.6
"2018.10","대전광역시",71.0
"2018.10","울산광역시",91.0
"2018.10","세종특별자치시",68.4
"2018.10","경기도",79.8
"2018.10","강원특별자치도",101.8
"2018.10","충청북도",97.3
"2018.10","충청남도",92.8
"2018.10","전북특별자치도",99.6
"2018.10","전라남도",96.7
"2018.10","경상북도",100.5
"2018.10","경상남도",98.9
"2018.10","제주특별자치도",97.6
"2018.11","서울특별시",92.9
"2018.11","부산광역시",88.4
"2018.11","대구광역시",86.3
"2018.11","인천광역시",80.1
"2018.11","광주광역시",94.9
"2018.11","대전광역시",71.5
"2018.11","울산광역시",89.9
"2018.11","세종특별자치시",68.4
"2018.11","경기도",80.0
"2018.11","강원특별자치도",101.1
"2018.11","충청북도",96.7
"2018.11","충청남도",92.5
"2018.11","전북특별자치도",99.5
"2018.11","전라남도",97.0
"2018.11","경상북도",100.0
"2018.11","경상남도",98.3
"2018.11","제주특별자치도",97.4
"2018.12","서울특별시",92.8
"2018.12","부산광역시",88.0
"2018.12","대구광역시",86.5
"2018.12","인천광역시",80.3
"2018.12","광주광역시",95.2
"2018.12","대전광역시",71.9
"2018.12","울산광역시",88.9
"2018.12","세종특별자치시",68.4
"2018.12","경기도",80.0
"2018.12","강원특별자치도",100.4
"2018.12","충청북도",96.1
"2018.12","충청남도",92.2
"2018.12","전북특별자치도",99.4
"2018.12","전라남도",97.1
"2018.12","경상북도",99.3
"2018.12","경상남도",97.5
"2018.12","제주특별자치도",97.2
"2019.01","서울특별시",92.4
"2019.01","부산광역시",87.7
"2019.01","대구광역시",86.6
"2019.01","인천광역시",80.2
"2019.01","광주광역시",95.3
"2019.01","대전광역시",72.1
"2019.01","울산광역시",88.0
"2019.01","세종특별자치시",68.4
"2019.01","경기도",79.8
"2019.01","강원특별자치도",99.9
"2019.01","충청북도",95.4
"2019.01","충청남도",91.8
"2019.01","전북특별자치도",99.1
"2019.01","전라남도",97.2
"2019.01","경상북도",98.6
"2019.01","경상남도",96.9
"2019.01","제주특별자치도",96.9
"2019.02","서울특별시",92.1
"2019.02","부산광역시",87.5
"2019.02","대구광역시",86.5
"2019.02","인천광역시",80.2
"2019.02","광주광역시",95.4
"2019.02","대전광역시",72.2
"2019.02","울산광역시",87.5
"2019.02","세종특별자치시",68.3
"2019.02","경기도",79.6
"2019.02","강원특별자치도",99.5
"2019.02","충청북도",95.0
"2019.02","충청남도",91.5
"2019.02","전북특별자치도",98.9
"2019.02","전라남도",97.3
"2019.02","경상북도",98.1
"2019.02","경상남도",96.4
"2019.02","제주특별자치도",96.7
"2019.03","서울특별시",91.7
"2019.03","부산광역시",87.2
"2019.03","대구광역시",86.5
"2019.03","인천광역시",80.1
"2019.03","광주광역시",95.4
"2019.03","대전광역시",72.2
"2019.03","울산광역시",87.0
"2019.03","세종특별자치시",68.1
"2019.03","경기도",79.4
"2019.03","강원특별자치도",99.0
"2019.03","충청북도",94.4
"2019.03","충청남도",91.1
"2019.03","전북특별자치도",98.5
"2019.03","전라남도",97.3
"2019.03","경상북도",97.6
"2019.03","경상남도",96.0
"2019.03","제주특별자치도",96.5
"2019.04","서울특별시",91.4
"2019.04","부산광역시",86.8
"2019.04","대구광역시",86.4
"2019.04","인천광역시",80.0
"2019.04","광주광역시",95.4
"2019.04","대전광역시",72.2
"2019.04","울산광역시",86.3
"2019.04","세종특별자치시",67.5
"2019.04","경기도",79.0
"2019.04","강원특별자치도",98.5
"2019.04","충청북도",93.7
"2019.04","충청남도",90.7
"2019.04","전북특별자치도",98.0
"2019.04","전라남도",97.4
"2019.04","경상북도",96.8
"2019.04","경상남도",95.4
"2019.04","제주특별자치도",96.4
"2019.05","서울특별시",91.2
"2019.05","부산광역시",86.5
"2019.05","대구광역시",86.4
"2019.05","인천광역시",80.0
"2019.05","광주광역시",95.3
"2019.05","대전광역시",72.3
"2019.05","울산광역시",85.9
"2019.05","세종특별자치시",67.3
"2019.05","경기도",78.7
"2019.05","강원특별자치도",97.7
"2019.05","충청북도",93.1
"2019.05","충청남도",90.3
"2019.05","전북특별자치도",97.7
"2019.05","전라남도",97.3
"2019.05","경상북도",96.3
"2019.05","경상남도",94.9
"2019.05","제주특별자치도",96.3
"2019.06","서울특별시",91.1
"2019.06","부산광역시",86.2
"2019.06","대구광역시",86.2
"2019.06","인천광역시",79.9
"2019.06","광주광역시",95.1
"2019.06","대전광역시",72.6
"2019.06","울산광역시",85.4
"2019.06","세종특별자치시",66.9
"2019.06","경기도",78.5
"2019.06","강원특별자치도",97.1
"2019.06","충청북도",92.3
"2019.06","충청남도",90.1
"2019.06","전북특별자치도",97.3
"2019.06","전라남도",97.2
"2019.06","경상북도",95.7
"2019.06","경상남도",94.4
"2019.06","제주특별자치도",96.2
"2019.07","서울특별시",91.2
"2019.07","부산광역시",85.9
"2019.07","대구광역시",86.1
"2019.07","인천광역시",79.9
"2019.07","광주광역시",95.0
"2019.07","대전광역시",72.8
"2019.07","울산광역시",85.1
"2019.07","세종특별자치시",66.5
"2019.07","경기도",78.3
"2019.07","강원특별자치도",96.4
"2019.07","충청북도",91.7
"2019.07","충청남도",89.8
"2019.07","전북특별자치도",96.9
"2019.07","전라남도",97.2
"2019.07","경상북도",95.3
"2019.07","경상남도",93.7
"2019.07","제주특별자치도",95.7
"2019.08","서울특별시",91.3
"2019.08","부산광역시",85.6
"2019.08","대구광역시",86.0
"2019.08","인천광역시",79.7
"2019.08","광주광역시",94.8
"2019.08","대전광역시",73.5
"2019.08","울산광역시",84.9
"2019.08","세종특별자치시",66.4
"2019.08","경기도",78.3
"2019.08","강원특별자치도",95.5
"2019.08","충청북도",91.2
"2019.08","충청남도",89.5
"2019.08","전북특별자치도",96.5
"2019.08","전라남도",97.2
"2019.08","경상북도",94.8
"2019.08","경상남도",93.1
"2019.08","제주특별자치도",95.3
"2019.09","서울특별시",91.5
"2019.09","부산광역시",85.4
"2019.09","대구광역시",86.0
"2019.09","인천광역시",79.8
"2019.09","광주광역시",94.8
"2019.09","대전광역시",74.4
"2019.09","울산광역시",84.7
"2019.09","세종특별자치시",66.3
"2019.09","경기도",78.4
"2019.09","강원특별자치도",94.7
"2019.09","충청북도",90.9
"2019.09","충청남도",89.4
"2019.09","전북특별자치도",96.0
"2019.09","전라남도",97.2
"2019.09","경상북도",94.4
"2019.09","경상남도",92.6
"2019.09","제주특별자치도",94.9
"2019.10","서울특별시",92.0
"2019.10","부산광역시",85.2
"2019.10","대구광역시",86.1
"2019.10","인천광역시",79.9
"2019.10","광주광역시",94.7
"2019.10","대전광역시",75.5
"2019.10","울산광역시",84.8
"2019.10","세종특별자치시",66.3
"2019.10","경기도",78.5
"2019.10","강원특별자치도",94.4
"2019.10","충청북도",90.5
"2019.10","충청남도",89.3
"2019.10","전북특별자치도",95.7
"2019.10","전라남도",97.3
"2019.10","경상북도",94.0
"2019.10","경상남도",92.2
"2019.10","제주특별자치도",94.5
"2019.11","서울특별시",92.7
"2019.11","부산광역시",85.2
"2019.11","대구광역시",86.2
"2019.11","인천광역시",80.1
"2019.11","광주광역시",94.8
"2019.11","대전광역시",76.7
"2019.11","울산광역시",85.1
"2019.11","세종특별자치시",66.3
"2019.11","경기도",78.8
"2019.11","강원특별자치도",94.2
"2019.11","충청북도",90.2
"2019.11","충청남도",89.2
"2019.11","전북특별자치도",95.4
"2019.11","전라남도",97.3
"2019.11","경상북도",93.7
"2019.11","경상남도",92.0
"2019.11","제주특별자치도",94.0
"2019.12","서울특별시",93.8
"2019.12","부산광역시",85.6
"2019.12","대구광역시",86.4
"2019.12","인천광역시",80.5
"2019.12","광주광역시",94.8
"2019.12","대전광역시",77.7
"2019.12","울산광역시",85.6
"2019.12","세종특별자치시",67.0
"2019.12","경기도",79.3
"2019.12","강원특별자치도",93.8
"2019.12","충청북도",90.1
"2019.12","충청남도",89.3
"2019.12","전북특별자치도",95.2
"2019.12","전라남도",97.2
"2019.12","경상북도",93.4
"2019.12","경상남도",92.1
"2019.12","제주특별자치도",93.7
"2020.01","서울특별시",94.2
"2020.01","부산광역시",85.8
"2020.01","대구광역시",86.8
"2020.01","인천광역시",80.7
"2020.01","광주광역시",94.9
"2020.01","대전광역시",79.0
"2020.01","울산광역시",86.0
"2020.01","세종특별자치시",68.5
"2020.01","경기도",79.9
"2020.01","강원특별자치도",93.5
"2020.01","충청북도",90.1
"2020.01","충청남도",89.3
"2020.01","전북특별자치도",95.2
"2020.01","전라남도",97.3
"2020.01","경상북도",93.1
"2020.01","경상남도",92.2
"2020.01","제주특별자치도",93.4
"2020.02","서울특별시",94.3
"2020.02","부산광역시",85.9
"2020.02","대구광역시",87.1
"2020.02","인천광역시",81.1
"2020.02","광주광역시",94.9
"2020.02","대전광역시",80.1
"2020.02","울산광역시",86.5
"2020.02","세종특별자치시",70.1
"2020.02","경기도",80.8
"2020.02","강원특별자치도",93.4
"2020.02","충청북도",90.1
"2020.02","충청남도",89.4
"2020.02","전북특별자치도",95.2
"2020.02","전라남도",97.3
"2020.02","경상북도",92.9
"2020.02","경상남도",92.3
"2020.02","제주특별자치도",93.2
"2020.03","서울특별시",94.4
"2020.03","부산광역시",85.9
"2020.03","대구광역시",87.1
"2020.03","인천광역시",83.1
"2020.03","광주광역시",95.0
"2020.03","대전광역시",81.4
"2020.03","울산광역시",86.9
"2020.03","세종특별자치시",73.7
"2020.03","경기도",82.3
"2020.03","강원특별자치도",93.4
"2020.03","충청북도",90.2
"2020.03","충청남도",89.4
"2020.03","전북특별자치도",95.3
"2020.03","전라남도",97.3
"2020.03","경상북도",92.8
"2020.03","경상남도",92.5
"2020.03","제주특별자치도",93.0
"2020.04","서울특별시",94.3
"2020.04","부산광역시",85.8
"2020.04","대구광역시",86.9
"2020.04","인천광역시",84.3
"2020.04","광주광역시",94.9
"2020.04","대전광역시",82.3
"2020.04","울산광역시",87.1
"2020.04","세종특별자치시",75.0
"2020.04","경기도",83.1
"2020.04","강원특별자치도",93.4
"2020.04","충청북도",90.2
"2020.04","충청남도",89.3
"2020.04","전북특별자치도",95.3
"2020.04","전라남도",97.2
"2020.04","경상북도",92.6
"2020.04","경상남도",92.5
"2020.04","제주특별자치도",92.7
"2020.05","서울특별시",94.1
"2020.05","부산광역시",85.7
"2020.05","대구광역시",86.9
"2020.05","인천광역시",85.0
"2020.05","광주광역시",94.9
"2020.05","대전광역시",82.7
"2020.05","울산광역시",87.2
"2020.05","세종특별자치시",75.3
"2020.05","경기도",83.5
"2020.05","강원특별자치도",93.4
"2020.05","충청북도",90.4
"2020.05","충청남도",89.3
"2020.05","전북특별자치도",95.3
"2020.05","전라남도",97.2
"2020.05","경상북도",92.5
"2020.05","경상남도",92.4
"2020.05","제주특별자치도",92.4
"2020.06","서울특별시",94.3
"2020.06","부산광역시",85.7
"2020.06","대구광역시",87.1
"2020.06","인천광역시",86.0
"2020.06","광주광역시",94.8
"2020.06","대전광역시",85.1
"2020.06","울산광역시",87.5
"2020.06","세종특별자치시",77.2
"2020.06","경기도",84.3
"2020.06","강원특별자치도",93.6
"2020.06","충청북도",92.8
"2020.06","충청남도",89.5
"2020.06","전북특별자치도",95.4
"2020.06","전라남도",97.3
"2020.06","경상북도",92.4
"2020.06","경상남도",92.6
"2020.06","제주특별자치도",92.2
"2020.07","서울특별시",95.3
"2020.07","부산광역시",86.4
"2020.07","대구광역시",87.3
"2020.07","인천광역시",86.5
"2020.07","광주광역시",94.8
"2020.07","대전광역시",86.0
"2020.07","울산광역시",88.0
"2020.07","세종특별자치시",82.3
"2020.07","경기도",85.4
"2020.07","강원특별자치도",94.1
"2020.07","충청북도",93.5
"2020.07","충청남도",90.3
"2020.07","전북특별자치도",95.7
"2020.07","전라남도",97.4
"2020.07","경상북도",92.7
"2020.07","경상남도",93.1
"2020.07","제주특별자치도",92.0
"2020.08","서울특별시",95.8
"2020.08","부산광역시",86.9
"2020.08","대구광역시",87.8
"2020.08","인천광역시",86.7
"2020.08","광주광역시",94.8
"2020.08","대전광역시",86.8
"2020.08","울산광역시",88.5
"2020.08","세종특별자치시",89.8
"2020.08","경기도",86.2
"2020.08","강원특별자치도",94.4
"2020.08","충청북도",93.6
"2020.08","충청남도",91.2
"2020.08","전북특별자치도",95.8
"2020.08","전라남도",97.7
"2020.08","경상북도",93.1
"2020.08","경상남도",93.4
"2020.08","제주특별자치도",91.9
"2020.09","서울특별시",96.1
"2020.09","부산광역시",87.6
"2020.09","대구광역시",88.6
"2020.09","인천광역시",86.9
"2020.09","광주광역시",94.9
"2020.09","대전광역시",88.1
"2020.09","울산광역시",89.2
"2020.09","세종특별자치시",93.9
"2020.09","경기도",86.8
"2020.09","강원특별자치도",94.6
"2020.09","충청북도",93.6
"2020.09","충청남도",91.9
"2020.09","전북특별자치도",96.0
"2020.09","전라남도",97.9
"2020.09","경상북도",93.4
"2020.09","경상남도",93.5
"2020.09","제주특별자치도",91.8
"2020.10","서울특별시",96.2
"2020.10","부산광역시",88.1
"2020.10","대구광역시",89.4
"2020.10","인천광역시",87.1
"2020.10","광주광역시",94.9
"2020.10","대전광역시",89.1
"2020.10","울산광역시",90.0
"2020.10","세종특별자치시",95.3
"2020.10","경기도",87.3
"2020.10","강원특별자치도",94.9
"2020.10","충청북도",93.7
"2020.10","충청남도",92.3
"2020.10","전북특별자치도",96.2
"2020.10","전라남도",98.1
"2020.10","경상북도",93.5
"2020.10","경상남도",93.6
"2020.10","제주특별자치도",91.7
"2020.11","서울특별시",96.4
"2020.11","부산광역시",89.7
"2020.11","대구광역시",90.6
"2020.11","인천광역시",87.6
"2020.11","광주광역시",95.2
"2020.11","대전광역시",90.2
"2020.11","울산광역시",91.4
"2020.11","세종특별자치시",96.2
"2020.11","경기도",88.2
"2020.11","강원특별자치도",95.3
"2020.11","충청북도",93.9
"2020.11","충청남도",92.9
"2020.11","전북특별자치도",96.5
"2020.11","전라남도",98.5
"2020.11","경상북도",93.8
"2020.11","경상남도",94.2
"2020.11","제주특별자치도",91.7
"2020.12","서울특별시",96.6
"2020.12","부산광역시",92.4
"2020.12","대구광역시",92.6
"2020.12","인천광역시",88.2
"2020.12","광주광역시",96.4
"2020.12","대전광역시",91.8
"2020.12","울산광역시",94.6
"2020.12","세종특별자치시",97.1
"2020.12","경기도",89.4
"2020.12","강원특별자치도",95.8
"2020.12","충청북도",94.8
"2020.12","충청남도",94.1
"2020.12","전북특별자치도",97.7
"2020.12","전라남도",98.9
"2020.12","경상북도",94.7
"2020.12","경상남도",96.1
"2020.12","제주특별자치도",91.8
"2021.01","서울특별시",97.0
"2021.01","부산광역시",94.2
"2021.01","대구광역시",94.0
"2021.01","인천광역시",89.2
"2021.01","광주광역시",97.0
"2021.01","대전광역시",93.2
"2021.01","울산광역시",96.6
"2021.01","세종특별자치시",98.0
"2021.01","경기도",90.7
"2021.01","강원특별자치도",96.5
"2021.01","충청북도",95.4
"2021.01","충청남도",95.1
"2021.01","전북특별자치도",97.9
"2021.01","전라남도",99.0
"2021.01","경상북도",95.8
"2021.01","경상남도",97.1
"2021.01","제주특별자치도",92.2
"2021.02","서울특별시",97.7
"2021.02","부산광역시",95.5
"2021.02","대구광역시",95.6
"2021.02","인천광역시",90.8
"2021.02","광주광역시",97.4
"2021.02","대전광역시",94.7
"2021.02","울산광역시",97.7
"2021.02","세종특별자치시",98.9
"2021.02","경기도",92.8
"2021.02","강원특별자치도",97.3
"2021.02","충청북도",96.1
"2021.02","충청남도",96.0
"2021.02","전북특별자치도",98.1
"2021.02","전라남도",99.1
"2021.02","경상북도",96.8
"2021.02","경상남도",97.7
"2021.02","제주특별자치도",92.8
"2021.03","서울특별시",98.1
"2021.03","부산광역시",96.3
"2021.03","대구광역시",97.0
"2021.03","인천광역시",92.6
"2021.03","광주광역시",97.8
"2021.03","대전광역시",96.2
"2021.03","울산광역시",98.3
"2021.03","세종특별자치시",99.6
"2021.03","경기도",94.5
"2021.03","강원특별자치도",98.0
"2021.03","충청북도",96.8
"2021.03","충청남도",96.8
"2021.03","전북특별자치도",98.2
"2021.03","전라남도",99.2
"2021.03","경상북도",97.5
"2021.03","경상남도",98.1
"2021.03","제주특별자치도",93.2
"2021.04","서울특별시",98.6
"2021.04","부산광역시",97.0
"2021.04","대구광역시",98.0
"2021.04","인천광역시",94.7
"2021.04","광주광역시",98.3
"2021.04","대전광역시",97.4
"2021.04","울산광역시",98.7
"2021.04","세종특별자치시",100.0
"2021.04","경기도",96.0
"2021.04","강원특별자치도",98.6
"2021.04","충청북도",97.7
"2021.04","충청남도",97.9
"2021.04","전북특별자치도",98.6
"2021.04","전라남도",99.3
"2021.04","경상북도",98.2
"2021.04","경상남도",98.7
"2021.04","제주특별자치도",93.8
"2021.05","서울특별시",99.0
"2021.05","부산광역시",98.0
"2021.05","대구광역시",99.0
"2021.05","인천광역시",96.8
"2021.05","광주광역시",98.8
"2021.05","대전광역시",98.6
"2021.05","울산광역시",99.1
"2021.05","세종특별자치시",100.1
"2021.05","경기도",97.4
"2021.05","강원특별자치도",99.2
"2021.05","충청북도",98.6
"2021.05","충청남도",98.8
"2021.05","전북특별자치도",99.1
"2021.05","전라남도",99.5
"2021.05","경상북도",99.0
"2021.05","경상남도",99.2
"2021.05","제주특별자치도",95.7
"2021.06","서울특별시",100.0
"2021.06","부산광역시",100.0
"2021.06","대구광역시",100.0
"2021.06","인천광역시",100.0
"2021.06","광주광역시",100.0
"2021.06","대전광역시",100.0
"2021.06","울산광역시",100.0
"2021.06","세종특별자치시",100.0
"2021.06","경기도",100.0
"2021.06","강원특별자치도",100.0
"2021.06","충청북도",100.0
"2021.06","충청남도",100.0
"2021.06","전북특별자치도",100.0
"2021.06","전라남도",100.0
"2021.06","경상북도",100.0
"2021.06","경상남도",100.0
"2021.06","제주특별자치도",100.0
"2021.07","서울특별시",100.8
"2021.07","부산광역시",101.1
"2021.07","대구광역시",100.4
"2021.07","인천광역시",102.0
"2021.07","광주광역시",100.9
"2021.07","대전광역시",101.0
"2021.07","울산광역시",100.9
"2021.07","세종특별자치시",99.8
